GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2021-11-05,22100130,Final,1610612744,1610612740,2021,1610612744,126.0,0.516,0.857,0.4,36.0,49.0,1610612740,85.0,0.352,0.75,0.25,23.0,42.0,1
2021-11-05,22100131,Final,1610612757,1610612754,2021,1610612757,110.0,0.488,0.867,0.436,27.0,42.0,1610612754,106.0,0.489,0.6,0.333,28.0,40.0,1
2021-11-05,22100132,Final,1610612758,1610612766,2021,1610612758,140.0,0.552,0.846,0.5,29.0,56.0,1610612766,110.0,0.467,0.619,0.314,29.0,28.0,1
2021-11-04,22100119,Final,1610612765,1610612755,2021,1610612765,98.0,0.402,0.895,0.306,21.0,41.0,1610612755,109.0,0.494,0.682,0.375,22.0,49.0,0
2021-11-04,22100120,Final,1610612737,1610612762,2021,1610612737,98.0,0.427,0.808,0.25,18.0,32.0,1610612762,116.0,0.506,0.739,0.415,30.0,46.0,0
2021-11-04,22100121,Final,1610612748,1610612738,2021,1610612748,78.0,0.346,0.684,0.22,18.0,45.0,1610612738,95.0,0.397,0.85,0.39,16.0,46.0,0
2021-11-04,22100122,Final,1610612756,1610612745,2021,1610612756,123.0,0.473,0.913,0.452,29.0,46.0,1610612745,111.0,0.432,0.857,0.344,25.0,43.0,1
2021-11-04,22100123,Final,1610612747,1610612760,2021,1610612747,104.0,0.415,0.824,0.364,22.0,49.0,1610612760,107.0,0.425,0.692,0.366,23.0,50.0,0
2021-11-03,22100108,Final,1610612739,1610612757,2021,1610612739,107.0,0.527,0.778,0.5,29.0,43.0,1610612757,104.0,0.444,0.647,0.351,24.0,39.0,1
2021-11-03,22100109,Final,1610612754,1610612752,2021,1610612754,111.0,0.462,0.786,0.39,26.0,49.0,1610612752,98.0,0.414,0.778,0.208,23.0,46.0,1
2021-11-03,22100110,Final,1610612753,1610612738,2021,1610612753,79.0,0.321,0.8,0.209,15.0,46.0,1610612738,92.0,0.418,0.64,0.27,24.0,50.0,0
2021-11-03,22100111,Final,1610612755,1610612741,2021,1610612755,103.0,0.494,0.714,0.429,24.0,35.0,1610612741,98.0,0.463,0.889,0.286,19.0,47.0,1
2021-11-03,22100112,Final,1610612764,1610612761,2021,1610612764,100.0,0.436,0.8,0.25,19.0,44.0,1610612761,109.0,0.466,0.85,0.4,17.0,42.0,0
2021-11-03,22100113,Final,1610612751,1610612737,2021,1610612751,117.0,0.489,0.75,0.458,34.0,42.0,1610612737,108.0,0.436,0.867,0.371,23.0,52.0,1
2021-11-03,22100114,Final,1610612763,1610612743,2021,1610612763,108.0,0.519,0.571,0.471,28.0,36.0,1610612743,106.0,0.473,0.923,0.296,24.0,44.0,1
2021-11-03,22100115,Final,1610612750,1610612746,2021,1610612750,115.0,0.457,0.938,0.35,27.0,39.0,1610612746,126.0,0.603,0.917,0.583,33.0,35.0,0
2021-11-03,22100116,Final,1610612759,1610612742,2021,1610612759,108.0,0.489,0.75,0.333,25.0,40.0,1610612742,109.0,0.43,0.724,0.235,21.0,56.0,0
2021-11-03,22100117,Final,1610612744,1610612766,2021,1610612744,114.0,0.488,0.667,0.4,33.0,53.0,1610612766,92.0,0.374,0.737,0.278,18.0,49.0,1
2021-11-03,22100118,Final,1610612758,1610612740,2021,1610612758,112.0,0.525,0.818,0.333,27.0,37.0,1610612740,99.0,0.43,0.867,0.353,24.0,40.0,1
2021-11-02,22100103,Final,1610612765,1610612749,2021,1610612765,89.0,0.323,0.7,0.17,21.0,43.0,1610612749,117.0,0.5,0.762,0.459,28.0,52.0,0
2021-11-02,22100104,Final,1610612742,1610612748,2021,1610612742,110.0,0.44,0.71,0.333,17.0,41.0,1610612748,125.0,0.518,0.867,0.52,25.0,45.0,0
2021-11-02,22100105,Final,1610612762,1610612758,2021,1610612762,119.0,0.439,0.704,0.292,16.0,59.0,1610612758,113.0,0.452,0.708,0.387,24.0,38.0,1
2021-11-02,22100106,Final,1610612756,1610612740,2021,1610612756,112.0,0.524,0.944,0.346,32.0,42.0,1610612740,100.0,0.396,0.938,0.333,21.0,43.0,1
2021-11-02,22100107,Final,1610612747,1610612745,2021,1610612747,119.0,0.527,0.75,0.24,26.0,43.0,1610612745,117.0,0.527,0.417,0.381,27.0,38.0,1
2021-11-01,22100094,Final,1610612766,1610612739,2021,1610612766,110.0,0.416,0.733,0.385,27.0,46.0,1610612739,113.0,0.433,0.684,0.321,21.0,49.0,0
2021-11-01,22100095,Final,1610612754,1610612759,2021,1610612754,131.0,0.571,0.75,0.474,37.0,39.0,1610612759,118.0,0.528,0.714,0.5,34.0,36.0,1
2021-11-01,22100096,Final,1610612755,1610612757,2021,1610612755,113.0,0.518,0.875,0.361,34.0,34.0,1610612757,103.0,0.476,0.611,0.353,21.0,45.0,1
2021-11-01,22100097,Final,1610612737,1610612764,2021,1610612737,118.0,0.458,1.0,0.382,24.0,47.0,1610612764,111.0,0.477,1.0,0.333,27.0,36.0,1
2021-11-01,22100098,Final,1610612738,1610612741,2021,1610612738,114.0,0.438,0.75,0.455,20.0,38.0,1610612741,128.0,0.57,0.944,0.419,30.0,50.0,0
2021-11-01,22100099,Final,1610612752,1610612761,2021,1610612752,104.0,0.461,0.75,0.421,20.0,41.0,1610612761,113.0,0.434,0.929,0.333,24.0,48.0,0
2021-11-01,22100100,Final,1610612763,1610612743,2021,1610612763,106.0,0.454,0.714,0.382,20.0,55.0,1610612743,97.0,0.443,0.667,0.237,27.0,40.0,1
2021-11-01,22100101,Final,1610612750,1610612753,2021,1610612750,97.0,0.371,0.579,0.275,21.0,47.0,1610612753,115.0,0.451,0.8,0.395,21.0,51.0,0
2021-11-01,22100102,Final,1610612746,1610612760,2021,1610612746,99.0,0.38,0.737,0.357,18.0,51.0,1610612760,94.0,0.389,0.813,0.297,17.0,51.0,1
2021-10-31,22100089,Final,1610612742,1610612758,2021,1610612742,105.0,0.444,0.65,0.324,24.0,45.0,1610612758,99.0,0.396,0.8,0.194,20.0,56.0,1
2021-10-31,22100090,Final,1610612766,1610612757,2021,1610612766,125.0,0.517,0.619,0.476,36.0,44.0,1610612757,113.0,0.443,0.909,0.315,30.0,47.0,1
2021-10-31,22100091,Final,1610612749,1610612762,2021,1610612749,95.0,0.406,0.833,0.293,16.0,44.0,1610612762,107.0,0.467,0.926,0.324,13.0,44.0,0
2021-10-31,22100092,Final,1610612751,1610612765,2021,1610612751,117.0,0.653,0.625,0.52,30.0,41.0,1610612765,91.0,0.405,0.682,0.364,21.0,29.0,1
2021-10-31,22100093,Final,1610612747,1610612745,2021,1610612747,95.0,0.406,0.615,0.29,22.0,43.0,1610612745,85.0,0.421,0.517,0.214,18.0,55.0,1
2021-10-30,22100078,Final,1610612764,1610612738,2021,1610612764,115.0,0.365,0.806,0.278,19.0,62.0,1610612738,112.0,0.411,0.88,0.077,23.0,54.0,1
2021-10-30,22100079,Final,1610612765,1610612753,2021,1610612765,110.0,0.404,0.8,0.326,26.0,48.0,1610612753,103.0,0.437,0.733,0.5,21.0,46.0,1
2021-10-30,22100080,Final,1610612740,1610612752,2021,1610612740,117.0,0.457,0.917,0.333,30.0,43.0,1610612752,123.0,0.519,0.8,0.576,22.0,37.0,0
2021-10-30,22100081,Final,1610612754,1610612761,2021,1610612754,94.0,0.432,0.688,0.302,25.0,40.0,1610612761,97.0,0.424,0.667,0.344,18.0,48.0,0
2021-10-30,22100082,Final,1610612755,1610612737,2021,1610612755,122.0,0.535,0.947,0.316,24.0,37.0,1610612737,94.0,0.379,0.737,0.364,24.0,49.0,1
2021-10-30,22100083,Final,1610612741,1610612762,2021,1610612741,107.0,0.429,0.8,0.238,16.0,45.0,1610612762,99.0,0.38,0.947,0.289,15.0,54.0,1
2021-10-30,22100084,Final,1610612763,1610612748,2021,1610612763,103.0,0.386,0.905,0.32,26.0,32.0,1610612748,129.0,0.523,0.842,0.568,31.0,50.0,0
2021-10-30,22100085,Final,1610612749,1610612759,2021,1610612749,93.0,0.404,0.688,0.256,20.0,52.0,1610612759,102.0,0.411,0.708,0.226,28.0,49.0,0
2021-10-30,22100086,Final,1610612744,1610612760,2021,1610612744,103.0,0.424,0.5,0.389,30.0,56.0,1610612760,82.0,0.349,0.762,0.205,14.0,45.0,1
2021-10-30,22100087,Final,1610612750,1610612743,2021,1610612750,91.0,0.393,0.889,0.317,21.0,46.0,1610612743,93.0,0.409,0.75,0.243,24.0,48.0,0
2021-10-30,22100088,Final,1610612756,1610612739,2021,1610612756,101.0,0.464,0.63,0.231,27.0,52.0,1610612739,92.0,0.396,0.857,0.318,21.0,47.0,1
2021-10-29,22100071,Final,1610612761,1610612753,2021,1610612761,110.0,0.5,0.682,0.3,18.0,40.0,1610612753,109.0,0.471,0.688,0.471,24.0,46.0,1
2021-10-29,22100072,Final,1610612751,1610612754,2021,1610612751,105.0,0.447,0.756,0.231,20.0,50.0,1610612754,98.0,0.398,0.696,0.276,20.0,46.0,1
2021-10-29,22100073,Final,1610612748,1610612766,2021,1610612748,114.0,0.473,1.0,0.257,23.0,60.0,1610612766,99.0,0.389,0.727,0.351,21.0,37.0,1
2021-10-29,22100074,Final,1610612740,1610612758,2021,1610612740,109.0,0.429,0.64,0.265,18.0,49.0,1610612758,113.0,0.5,0.96,0.333,19.0,45.0,0
2021-10-29,22100075,Final,1610612743,1610612742,2021,1610612743,106.0,0.518,0.692,0.306,28.0,51.0,1610612742,75.0,0.295,0.778,0.216,14.0,36.0,1
2021-10-29,22100076,Final,1610612757,1610612746,2021,1610612757,111.0,0.418,0.625,0.463,21.0,63.0,1610612746,92.0,0.391,0.563,0.357,17.0,43.0,1
2021-10-29,22100077,Final,1610612747,1610612739,2021,1610612747,113.0,0.548,0.9,0.444,24.0,42.0,1610612739,101.0,0.425,0.682,0.353,28.0,36.0,1
2021-10-28,22100065,Final,1610612755,1610612765,2021,1610612755,110.0,0.5,0.917,0.444,22.0,46.0,1610612765,102.0,0.407,0.704,0.333,22.0,37.0,1
2021-10-28,22100066,Final,1610612764,1610612737,2021,1610612764,122.0,0.465,0.81,0.382,26.0,51.0,1610612737,111.0,0.545,0.643,0.286,26.0,43.0,1
2021-10-28,22100067,Final,1610612741,1610612752,2021,1610612741,103.0,0.429,0.909,0.344,25.0,37.0,1610612752,104.0,0.459,0.75,0.379,16.0,49.0,0
2021-10-28,22100068,Final,1610612745,1610612762,2021,1610612745,91.0,0.326,0.87,0.205,15.0,41.0,1610612762,122.0,0.482,0.8,0.348,24.0,58.0,0
2021-10-28,22100069,Final,1610612742,1610612759,2021,1610612742,104.0,0.461,0.308,0.4,18.0,45.0,1610612759,99.0,0.443,0.6,0.4,21.0,48.0,1
2021-10-28,22100070,Final,1610612744,1610612763,2021,1610612744,101.0,0.433,0.75,0.35,29.0,48.0,1610612763,104.0,0.402,1.0,0.25,25.0,51.0,0
2021-10-27,22100055,Final,1610612753,1610612766,2021,1610612753,111.0,0.489,0.769,0.375,22.0,33.0,1610612766,120.0,0.518,0.833,0.467,22.0,40.0,0
2021-10-27,22100056,Final,1610612738,1610612764,2021,1610612738,107.0,0.435,0.821,0.345,18.0,37.0,1610612764,116.0,0.512,0.724,0.36,18.0,47.0,0
2021-10-27,22100057,Final,1610612751,1610612748,2021,1610612751,93.0,0.388,0.929,0.326,21.0,42.0,1610612748,106.0,0.396,0.846,0.276,21.0,62.0,0
2021-10-27,22100058,Final,1610612761,1610612754,2021,1610612761,118.0,0.46,0.632,0.467,22.0,41.0,1610612754,100.0,0.481,0.824,0.345,19.0,40.0,1
2021-10-27,22100059,Final,1610612740,1610612737,2021,1610612740,99.0,0.43,0.889,0.306,24.0,44.0,1610612737,102.0,0.417,0.824,0.267,21.0,55.0,0
2021-10-27,22100060,Final,1610612749,1610612750,2021,1610612749,108.0,0.411,0.762,0.275,22.0,43.0,1610612750,113.0,0.473,0.824,0.289,29.0,49.0,0
2021-10-27,22100061,Final,1610612760,1610612747,2021,1610612760,123.0,0.5,0.759,0.405,21.0,42.0,1610612747,115.0,0.5,0.857,0.314,29.0,40.0,1
2021-10-27,22100062,Final,1610612756,1610612758,2021,1610612756,107.0,0.452,0.708,0.273,23.0,56.0,1610612758,110.0,0.442,0.733,0.395,28.0,40.0,0
2021-10-27,22100063,Final,1610612757,1610612763,2021,1610612757,116.0,0.464,0.742,0.417,22.0,48.0,1610612763,96.0,0.365,0.474,0.34,27.0,50.0,1
2021-10-27,22100064,Final,1610612746,1610612739,2021,1610612746,79.0,0.356,0.615,0.22,19.0,36.0,1610612739,92.0,0.407,0.852,0.15,12.0,57.0,0
2021-10-26,22100050,Final,1610612752,1610612755,2021,1610612752,112.0,0.471,0.933,0.432,24.0,45.0,1610612755,99.0,0.439,0.882,0.293,24.0,40.0,1
2021-10-26,22100051,Final,1610612760,1610612744,2021,1610612760,98.0,0.419,0.824,0.353,19.0,42.0,1610612744,106.0,0.47,0.778,0.35,30.0,46.0,0
2021-10-26,22100052,Final,1610612742,1610612745,2021,1610612742,116.0,0.462,0.72,0.279,25.0,50.0,1610612745,106.0,0.419,0.692,0.41,24.0,49.0,1
2021-10-26,22100053,Final,1610612759,1610612747,2021,1610612759,121.0,0.444,0.545,0.361,33.0,59.0,1610612747,125.0,0.476,0.773,0.267,20.0,56.0,0
2021-10-26,22100054,Final,1610612762,1610612743,2021,1610612762,122.0,0.518,0.759,0.308,20.0,41.0,1610612743,110.0,0.506,0.667,0.357,19.0,35.0,1
2021-10-25,22100041,Final,1610612766,1610612738,2021,1610612766,129.0,0.447,0.643,0.432,26.0,52.0,1610612738,140.0,0.495,0.84,0.38,33.0,53.0,0
2021-10-25,22100042,Final,1610612754,1610612749,2021,1610612754,109.0,0.444,0.882,0.389,23.0,47.0,1610612749,119.0,0.482,0.839,0.344,24.0,42.0,0
2021-10-25,22100043,Final,1610612737,1610612765,2021,1610612737,122.0,0.511,0.857,0.375,24.0,49.0,1610612765,104.0,0.44,0.833,0.273,26.0,36.0,1
2021-10-25,22100044,Final,1610612751,1610612764,2021,1610612751,104.0,0.426,0.824,0.286,23.0,54.0,1610612764,90.0,0.347,0.75,0.231,16.0,53.0,1
2021-10-25,22100045,Final,1610612748,1610612753,2021,1610612748,107.0,0.471,1.0,0.222,28.0,42.0,1610612753,90.0,0.407,0.632,0.273,21.0,39.0,1
2021-10-25,22100046,Final,1610612761,1610612741,2021,1610612761,108.0,0.482,0.8,0.4,27.0,47.0,1610612741,111.0,0.481,0.955,0.444,24.0,29.0,0
2021-10-25,22100047,Final,1610612750,1610612740,2021,1610612750,98.0,0.344,0.778,0.3,20.0,41.0,1610612740,107.0,0.448,0.826,0.333,19.0,60.0,0
2021-10-25,22100048,Final,1610612743,1610612739,2021,1610612743,87.0,0.407,0.667,0.237,21.0,47.0,1610612739,99.0,0.463,0.8,0.28,26.0,49.0,0
2021-10-25,22100049,Final,1610612746,1610612757,2021,1610612746,116.0,0.473,0.737,0.326,37.0,43.0,1610612757,86.0,0.376,0.778,0.216,15.0,47.0,1
2021-10-24,22100035,Final,1610612751,1610612766,2021,1610612751,95.0,0.437,0.833,0.257,18.0,44.0,1610612766,111.0,0.457,0.789,0.333,26.0,48.0,0
2021-10-24,22100036,Final,1610612752,1610612753,2021,1610612752,104.0,0.37,0.68,0.271,20.0,52.0,1610612753,110.0,0.409,0.765,0.279,22.0,57.0,0
2021-10-24,22100037,Final,1610612745,1610612738,2021,1610612745,97.0,0.427,0.792,0.438,20.0,40.0,1610612738,107.0,0.442,0.8,0.319,22.0,43.0,0
2021-10-24,22100038,Final,1610612760,1610612755,2021,1610612760,103.0,0.476,0.789,0.258,24.0,42.0,1610612755,115.0,0.466,0.8,0.415,25.0,47.0,0
2021-10-24,22100039,Final,1610612758,1610612744,2021,1610612758,107.0,0.488,0.615,0.326,26.0,47.0,1610612744,119.0,0.443,0.833,0.351,26.0,43.0,0
2021-10-24,22100040,Final,1610612747,1610612763,2021,1610612747,121.0,0.536,0.682,0.533,29.0,36.0,1610612763,118.0,0.45,0.833,0.371,25.0,49.0,1
2021-10-23,22100027,Final,1610612739,1610612737,2021,1610612739,101.0,0.416,0.741,0.25,23.0,54.0,1610612737,95.0,0.384,0.6,0.294,20.0,54.0,1
2021-10-23,22100028,Final,1610612754,1610612748,2021,1610612754,102.0,0.392,0.762,0.256,18.0,55.0,1610612748,91.0,0.385,0.857,0.273,18.0,55.0,1
2021-10-23,22100029,Final,1610612761,1610612742,2021,1610612761,95.0,0.4,0.696,0.297,17.0,49.0,1610612742,103.0,0.418,0.722,0.333,24.0,50.0,0
2021-10-23,22100030,Final,1610612741,1610612765,2021,1610612741,97.0,0.417,0.842,0.423,24.0,42.0,1610612765,82.0,0.386,0.6,0.179,14.0,53.0,1
2021-10-23,22100031,Final,1610612750,1610612740,2021,1610612750,96.0,0.406,0.6,0.316,22.0,47.0,1610612740,89.0,0.348,0.783,0.225,15.0,61.0,1
2021-10-23,22100032,Final,1610612759,1610612749,2021,1610612759,111.0,0.485,0.833,0.256,29.0,38.0,1610612749,121.0,0.53,0.818,0.429,21.0,44.0,0
2021-10-23,22100033,Final,1610612757,1610612756,2021,1610612757,134.0,0.543,0.647,0.42,24.0,48.0,1610612756,105.0,0.483,0.667,0.321,27.0,38.0,1
2021-10-23,22100034,Final,1610612746,1610612763,2021,1610612746,114.0,0.434,0.882,0.333,23.0,44.0,1610612763,120.0,0.467,0.84,0.417,26.0,48.0,0
2021-10-22,22100017,Final,1610612739,1610612766,2021,1610612739,112.0,0.512,0.85,0.29,26.0,36.0,1610612766,123.0,0.527,0.824,0.406,32.0,46.0,0
2021-10-22,22100018,Final,1610612753,1610612752,2021,1610612753,96.0,0.398,0.867,0.395,24.0,46.0,1610612752,121.0,0.5,0.529,0.444,34.0,38.0,0
2021-10-22,22100019,Final,1610612764,1610612754,2021,1610612764,135.0,0.521,0.947,0.5,24.0,38.0,1610612754,134.0,0.536,0.75,0.441,28.0,42.0,1
2021-10-22,22100020,Final,1610612738,1610612761,2021,1610612738,83.0,0.39,0.727,0.324,19.0,42.0,1610612761,115.0,0.42,1.0,0.286,22.0,60.0,0
2021-10-22,22100021,Final,1610612755,1610612751,2021,1610612755,109.0,0.473,0.818,0.389,17.0,35.0,1610612751,114.0,0.466,0.833,0.316,26.0,47.0,0
2021-10-22,22100022,Final,1610612741,1610612740,2021,1610612741,128.0,0.528,0.8,0.5,32.0,46.0,1610612740,112.0,0.483,0.813,0.517,26.0,42.0,1
2021-10-22,22100023,Final,1610612745,1610612760,2021,1610612745,124.0,0.505,0.786,0.447,29.0,54.0,1610612760,91.0,0.374,0.563,0.326,22.0,39.0,1
2021-10-22,22100024,Final,1610612743,1610612759,2021,1610612743,102.0,0.512,0.625,0.3,26.0,41.0,1610612759,96.0,0.476,0.714,0.25,24.0,39.0,1
2021-10-22,22100025,Final,1610612747,1610612756,2021,1610612747,105.0,0.395,0.759,0.441,25.0,46.0,1610612756,115.0,0.488,0.75,0.313,31.0,47.0,0
2021-10-22,22100026,Final,1610612758,1610612762,2021,1610612758,101.0,0.394,0.714,0.222,20.0,52.0,1610612762,110.0,0.411,0.87,0.381,16.0,51.0,0
2021-10-21,22100014,Final,1610612737,1610612742,2021,1610612737,113.0,0.479,0.889,0.429,31.0,55.0,1610612742,87.0,0.333,0.923,0.302,16.0,50.0,1
2021-10-21,22100015,Final,1610612748,1610612749,2021,1610612748,137.0,0.531,0.645,0.429,28.0,58.0,1610612749,95.0,0.381,0.655,0.286,19.0,38.0,1
2021-10-21,22100016,Final,1610612744,1610612746,2021,1610612744,115.0,0.518,0.636,0.484,27.0,53.0,1610612746,113.0,0.438,0.714,0.35,24.0,39.0,1
2021-10-20,22100003,Final,1610612766,1610612754,2021,1610612766,123.0,0.43,0.667,0.419,29.0,46.0,1610612754,122.0,0.467,0.875,0.362,29.0,51.0,1
2021-10-20,22100004,Final,1610612765,1610612741,2021,1610612765,88.0,0.4,0.769,0.214,17.0,47.0,1610612741,94.0,0.43,0.867,0.304,18.0,48.0,0
2021-10-20,22100005,Final,1610612752,1610612738,2021,1610612752,138.0,0.486,0.704,0.378,27.0,55.0,1610612738,134.0,0.41,0.739,0.368,34.0,56.0,1
2021-10-20,22100006,Final,1610612761,1610612764,2021,1610612761,83.0,0.309,0.727,0.206,14.0,54.0,1610612764,98.0,0.444,0.808,0.185,20.0,51.0,0
2021-10-20,22100007,Final,1610612763,1610612739,2021,1610612763,132.0,0.53,1.0,0.424,28.0,53.0,1610612739,121.0,0.505,0.722,0.368,38.0,36.0,1
2021-10-20,22100008,Final,1610612750,1610612745,2021,1610612750,124.0,0.483,0.774,0.421,26.0,46.0,1610612745,106.0,0.455,0.682,0.333,21.0,41.0,1
2021-10-20,22100009,Final,1610612740,1610612755,2021,1610612740,97.0,0.419,0.667,0.433,28.0,44.0,1610612755,117.0,0.518,0.8,0.52,24.0,47.0,0
2021-10-20,22100010,Final,1610612759,1610612753,2021,1610612759,123.0,0.5,0.667,0.433,32.0,43.0,1610612753,97.0,0.407,0.783,0.31,17.0,44.0,1
2021-10-20,22100011,Final,1610612762,1610612760,2021,1610612762,107.0,0.44,0.867,0.298,18.0,53.0,1610612760,86.0,0.374,0.611,0.2,19.0,50.0,1
2021-10-20,22100012,Final,1610612756,1610612743,2021,1610612756,98.0,0.414,0.706,0.378,23.0,45.0,1610612743,110.0,0.53,0.556,0.436,25.0,46.0,0
2021-10-20,22100013,Final,1610612757,1610612758,2021,1610612757,121.0,0.484,0.864,0.343,25.0,49.0,1610612758,124.0,0.457,0.793,0.415,24.0,43.0,0
2021-10-19,22100001,Final,1610612749,1610612751,2021,1610612749,127.0,0.457,0.778,0.378,25.0,54.0,1610612751,104.0,0.44,0.565,0.531,19.0,44.0,1
2021-10-19,22100002,Final,1610612747,1610612744,2021,1610612747,114.0,0.474,0.474,0.357,21.0,45.0,1610612744,121.0,0.441,0.833,0.359,30.0,50.0,0
